source_id,target_id,role
39745,60adf6f70e,Dargestellte/r
39746,60adf6f70e,Dargestellte/r
39747,60adf6f70e,Dargestellte/r
39748,ebed947a92,Dargestellte/r
39749,a96401c42e,Dargestellte/r
39750,a96401c42e,Dargestellte/r
39751,a96401c42e,Dargestellte/r
39752,a96401c42e,Dargestellte/r
39753,ebed947a92,Dargestellte/r
39754,a96401c42e,Dargestellte/r
39755,ebed947a92,Dargestellte/r
39756,60adf6f70e,Dargestellte/r
39757,60adf6f70e,Dargestellte/r
39758,60adf6f70e,Dargestellte/r
39759,60adf6f70e,Dargestellte/r
39760,3426cdb11b,Dargestellte/r
39761,3426cdb11b,Dargestellte/r
39762,3426cdb11b,Dargestellte/r
39765,afe4b82b87,Dargestellte/r
39765,da7f833103,Hegemon
39766,afe4b82b87,Dargestellte/r
39766,da7f833103,Hegemon
39767,afe4b82b87,Dargestellte/r
39767,da7f833103,Hegemon
39768,afe4b82b87,Dargestellte/r
39768,da7f833103,Hegemon
39769,afe4b82b87,Dargestellte/r
39770,afe4b82b87,Dargestellte/r
39771,4faccef8d2,Dargestellte/r
39772,4faccef8d2,Dargestellte/r
39773,4faccef8d2,Dargestellte/r
39774,79de8e3fb7,Dargestellte/r
39774,da7f833103,Hegemon
39777,79de8e3fb7,Dargestellte/r
39780,79de8e3fb7,Dargestellte/r
39782,e2ccea8aa9,Dargestellte/r
39784,5dd08f950f,Dargestellte/r
39785,3426cdb11b,Dargestellte/r
39787,3426cdb11b,Dargestellte/r
39789,b46405de72,Dargestellte/r
39789,cb53d172a3,Hegemon
39790,3426cdb11b,Dargestellte/r
39792,b46405de72,Dargestellte/r
39792,cb53d172a3,Hegemon
39793,3426cdb11b,Dargestellte/r
39794,b46405de72,Dargestellte/r
39795,b46405de72,Dargestellte/r
39797,ed116ca99b,Dargestellte/r
39798,b46405de72,Dargestellte/r
39800,45ec79d5c8,Dargestellte/r
39801,45ec79d5c8,Dargestellte/r
39804,45ec79d5c8,Dargestellte/r
39806,60adf6f70e,Dargestellte/r
39814,a96401c42e,Dargestellte/r
39820,a96401c42e,Dargestellte/r
39821,a96401c42e,Dargestellte/r
39822,a96401c42e,Dargestellte/r
39823,a96401c42e,Dargestellte/r
39824,a96401c42e,Dargestellte/r
39825,a96401c42e,Dargestellte/r
39826,a96401c42e,Dargestellte/r
39827,a96401c42e,Dargestellte/r
39829,a96401c42e,Dargestellte/r
39832,a96401c42e,Dargestellte/r
39835,a96401c42e,Dargestellte/r
39836,a96401c42e,Dargestellte/r
39839,902ea5e4d4,Dargestellte/r
39839,902ea5e4d4,Muenzherr
39840,ea65fd977d,Dargestellte/r
39840,bf72d0196a,Muenzmeister (MM Nz)
39840,cedd0d74f7,Muenzmeister (MM Nz)
39840,ea65fd977d,Muenzherr
39841,ea65fd977d,Dargestellte/r
39841,bf72d0196a,Muenzmeister (MM Nz)
39841,cedd0d74f7,Muenzmeister (MM Nz)
39841,ea65fd977d,Muenzherr
39842,ea65fd977d,Dargestellte/r
39842,bf72d0196a,Muenzmeister (MM Nz)
39842,cedd0d74f7,Muenzmeister (MM Nz)
39842,ea65fd977d,Muenzherr
39843,ea65fd977d,Dargestellte/r
39843,cedd0d74f7,Muenzmeister (MM Nz)
39843,bf72d0196a,Muenzmeister (MM Nz)
39843,ea65fd977d,Muenzherr
39844,ea65fd977d,Dargestellte/r
39844,bf72d0196a,Muenzmeister (MM Nz)
39844,cedd0d74f7,Muenzmeister (MM Nz)
39844,ea65fd977d,Muenzherr
39845,ea65fd977d,Dargestellte/r
39845,4663a7fe56,Muenzmeister (MM Nz)
39845,bc099d399d,Muenzmeister (MM Nz)
39845,ea65fd977d,Muenzherr
39846,ea65fd977d,Dargestellte/r
39846,bf72d0196a,Muenzmeister (MM Nz)
39846,8c159d2681,Muenzmeister (MM Nz)
39846,ea65fd977d,Muenzherr
39847,ea65fd977d,Dargestellte/r
39847,4663a7fe56,Muenzmeister (MM Nz)
39847,cedd0d74f7,Muenzmeister (MM Nz)
39847,ea65fd977d,Muenzherr
39848,ea65fd977d,Dargestellte/r
39848,bf72d0196a,Muenzmeister (MM Nz)
39848,8c159d2681,Muenzmeister (MM Nz)
39848,ea65fd977d,Muenzherr
39849,ea65fd977d,Dargestellte/r
39849,bf72d0196a,Muenzmeister (MM Nz)
39849,8c159d2681,Muenzmeister (MM Nz)
39849,ea65fd977d,Muenzherr
39850,ea65fd977d,Dargestellte/r
39850,bf72d0196a,Muenzmeister (MM Nz)
39850,8c159d2681,Muenzmeister (MM Nz)
39850,ea65fd977d,Muenzherr
39851,ea65fd977d,Dargestellte/r
39851,bf72d0196a,Muenzmeister (MM Nz)
39851,8c159d2681,Muenzmeister (MM Nz)
39851,ea65fd977d,Muenzherr
39852,ea65fd977d,Dargestellte/r
39852,bf72d0196a,Muenzmeister (MM Nz)
39852,8c159d2681,Muenzmeister (MM Nz)
39852,ea65fd977d,Muenzherr
39853,ea65fd977d,Dargestellte/r
39853,bf72d0196a,Muenzmeister (MM Nz)
39853,8c159d2681,Muenzmeister (MM Nz)
39853,ea65fd977d,Muenzherr
39854,3731468231,Dargestellte/r
39854,3731468231,Muenzherr
39865,3731468231,Dargestellte/r
39865,3731468231,Muenzherr
39872,3731468231,Dargestellte/r
39872,3731468231,Muenzherr
39875,3731468231,Dargestellte/r
39875,3731468231,Muenzherr
39876,3731468231,Dargestellte/r
39878,3731468231,Dargestellte/r
39878,3731468231,Muenzherr
39879,3731468231,Dargestellte/r
39879,3731468231,Muenzherr
39880,3731468231,Dargestellte/r
39880,3731468231,Muenzherr
39883,3731468231,Dargestellte/r
39883,3731468231,Muenzherr
39885,3731468231,Dargestellte/r
39885,3731468231,Muenzherr
39887,3731468231,Dargestellte/r
39887,3731468231,Muenzherr
39889,3731468231,Dargestellte/r
39889,3731468231,Muenzherr
39891,3731468231,Dargestellte/r
39891,3731468231,Muenzherr
39892,3731468231,Dargestellte/r
39892,3731468231,Muenzherr
39893,3731468231,Dargestellte/r
39893,3731468231,Muenzherr
39895,3731468231,Dargestellte/r
39895,3731468231,Muenzherr
39899,3731468231,Dargestellte/r
39899,3731468231,Muenzherr
39900,3731468231,Dargestellte/r
39900,3731468231,Muenzherr
39901,3731468231,Dargestellte/r
39901,3731468231,Muenzherr
39902,3731468231,Dargestellte/r
39902,3731468231,Muenzherr
39903,3731468231,Dargestellte/r
39903,3731468231,Muenzherr
39904,3731468231,Dargestellte/r
39904,3731468231,Muenzherr
39905,3731468231,Dargestellte/r
39905,3731468231,Muenzherr
39906,3731468231,Dargestellte/r
39906,3731468231,Muenzherr
39907,3731468231,Dargestellte/r
39907,3731468231,Muenzherr
39908,3731468231,Dargestellte/r
39908,3731468231,Muenzherr
39909,3731468231,Dargestellte/r
39909,3731468231,Muenzherr
39910,3731468231,Dargestellte/r
39910,3731468231,Muenzherr
39911,3731468231,Dargestellte/r
39911,3731468231,Muenzherr
39912,3731468231,Dargestellte/r
39912,3731468231,Muenzherr
39913,3731468231,Dargestellte/r
39913,3731468231,Muenzherr
39914,3731468231,Dargestellte/r
39914,3731468231,Muenzherr
39915,3731468231,Dargestellte/r
39915,3731468231,Muenzherr
39916,3731468231,Dargestellte/r
39916,3731468231,Muenzherr
39917,3731468231,Dargestellte/r
39917,3731468231,Muenzherr
39918,3731468231,Dargestellte/r
39918,3731468231,Muenzherr
39919,3731468231,Dargestellte/r
39919,3731468231,Muenzherr
39920,3731468231,Dargestellte/r
39920,3731468231,Muenzherr
39921,3731468231,Dargestellte/r
39921,3731468231,Muenzherr
39922,3731468231,Dargestellte/r
39922,3731468231,Muenzherr
39923,3731468231,Dargestellte/r
39923,3731468231,Muenzherr
39924,3731468231,Dargestellte/r
39924,3731468231,Muenzherr
39925,3731468231,Dargestellte/r
39925,3731468231,Muenzherr
39926,f8adf2aa09,Dargestellte/r
39926,f8adf2aa09,Muenzherr
39927,f8adf2aa09,Dargestellte/r
39927,f8adf2aa09,Muenzherr
39928,f8adf2aa09,Dargestellte/r
39928,f8adf2aa09,Muenzherr
39929,f8adf2aa09,Dargestellte/r
39929,f8adf2aa09,Muenzherr
39930,f8adf2aa09,Dargestellte/r
39930,f8adf2aa09,Muenzherr
39931,f8adf2aa09,Dargestellte/r
39931,f8adf2aa09,Muenzherr
39932,f8adf2aa09,Dargestellte/r
39932,f8adf2aa09,Muenzherr
39933,f8adf2aa09,Dargestellte/r
39933,f8adf2aa09,Muenzherr
39934,f8adf2aa09,Dargestellte/r
39934,f8adf2aa09,Muenzherr
39936,f8adf2aa09,Dargestellte/r
39936,f8adf2aa09,Muenzherr
39938,f8adf2aa09,Dargestellte/r
39938,f8adf2aa09,Muenzherr
39939,f8adf2aa09,Dargestellte/r
39939,f8adf2aa09,Muenzherr
39941,f8adf2aa09,Dargestellte/r
39941,f8adf2aa09,Muenzherr
39943,f8adf2aa09,Dargestellte/r
39943,f8adf2aa09,Muenzherr
39948,f8adf2aa09,Dargestellte/r
39948,f8adf2aa09,Muenzherr
39949,f8adf2aa09,Dargestellte/r
39949,f8adf2aa09,Muenzherr
39950,f8adf2aa09,Dargestellte/r
39950,f8adf2aa09,Muenzherr
39951,f8adf2aa09,Dargestellte/r
39951,f8adf2aa09,Muenzherr
39952,f8adf2aa09,Dargestellte/r
39952,f8adf2aa09,Muenzherr
39953,3731468231,Dargestellte/r
39953,c77a60ccae,Dargestellte/r
39953,ea1f1a9166,Dargestellte/r
39953,3731468231,Muenzherr
39954,ea1f1a9166,Dargestellte/r
39954,3731468231,Muenzherr
39957,16084244be,Dargestellte/r
39957,16084244be,Muenzherr
39958,6cc9fa6e6f,Dargestellte/r
39959,16084244be,Dargestellte/r
39959,16084244be,Muenzherr
39961,16084244be,Dargestellte/r
39961,16084244be,Muenzherr
39963,16084244be,Dargestellte/r
39963,16084244be,Muenzherr
39969,6cc9fa6e6f,Dargestellte/r
39972,6cc9fa6e6f,Dargestellte/r
39974,6cc9fa6e6f,Dargestellte/r
39977,6cc9fa6e6f,Dargestellte/r
39979,6cc9fa6e6f,Dargestellte/r
39983,6cc9fa6e6f,Dargestellte/r
39984,6cc9fa6e6f,Dargestellte/r
39988,6cc9fa6e6f,Dargestellte/r
39992,6cc9fa6e6f,Dargestellte/r
40006,6cc9fa6e6f,Dargestellte/r
40008,6cc9fa6e6f,Dargestellte/r
40009,6cc9fa6e6f,Dargestellte/r
40010,6cc9fa6e6f,Dargestellte/r
40011,6cc9fa6e6f,Dargestellte/r
40014,6cc9fa6e6f,Dargestellte/r
40021,6cc9fa6e6f,Dargestellte/r
40025,6cc9fa6e6f,Dargestellte/r
40027,6cc9fa6e6f,Dargestellte/r
40029,6cc9fa6e6f,Dargestellte/r
40035,6cc9fa6e6f,Dargestellte/r
40036,6cc9fa6e6f,Dargestellte/r
40060,b95d7ee10c,Dargestellte/r
40060,b95d7ee10c,Muenzherr
40061,b95d7ee10c,Dargestellte/r
40061,b95d7ee10c,Muenzherr
40062,b95d7ee10c,Dargestellte/r
40062,b95d7ee10c,Muenzherr
40133,a96401c42e,Dargestellte/r
40175,a96401c42e,Dargestellte/r
40179,a96401c42e,Dargestellte/r
40195,a96401c42e,Dargestellte/r
40203,a96401c42e,Dargestellte/r
40208,a96401c42e,Dargestellte/r
40211,a96401c42e,Dargestellte/r
40211,b6231a5f89,Hegemon
40240,848741402f,Dargestellte/r
40240,848741402f,Muenzherr
40242,a96401c42e,Dargestellte/r
40244,a96401c42e,Dargestellte/r
40249,a96401c42e,Dargestellte/r
40250,a96401c42e,Dargestellte/r
40251,a96401c42e,Dargestellte/r
40252,ebed947a92,Dargestellte/r
40253,ebed947a92,Dargestellte/r
40254,ebed947a92,Dargestellte/r
40255,ebed947a92,Dargestellte/r
40342,edeb9453ce,Muenzherr
40355,4d3b04439d,Muenzherr
40359,654e6ce5de,Muenzherr
40363,ee14bf8a39,Muenzherr
40363,6efdc1957d,Kammergraf
40373,6f581390fe,Muenzherr
40375,f929238947,Muenzherr
40421,dd49460583,Muenzherr
40429,dd49460583,Muenzherr
40442,edeb9453ce,Dargestellte/r
40442,edeb9453ce,Muenzherr
40468,d19a77ec1a,Dargestellte/r
40468,d19a77ec1a,Muenzherr
40479,f1f0ece49e,Dargestellte/r
40479,f1f0ece49e,Muenzherr
40480,f1f0ece49e,Dargestellte/r
40480,f1f0ece49e,Muenzherr
40492,ebed947a92,Dargestellte/r
40502,ebed947a92,Dargestellte/r
40511,ebed947a92,Dargestellte/r
40513,ebed947a92,Dargestellte/r
40515,ebed947a92,Dargestellte/r
40516,ebed947a92,Dargestellte/r
40517,ebed947a92,Dargestellte/r
40519,ebed947a92,Dargestellte/r
40520,ebed947a92,Dargestellte/r
40522,ebed947a92,Dargestellte/r
40525,ed116ca99b,Dargestellte/r
40527,ed116ca99b,Dargestellte/r
40529,ed116ca99b,Dargestellte/r
40531,4faccef8d2,Dargestellte/r
40534,4faccef8d2,Dargestellte/r
40536,4faccef8d2,Dargestellte/r
40539,45ec79d5c8,Dargestellte/r
40539,cb53d172a3,Hegemon
40542,a96401c42e,Dargestellte/r
40543,a96401c42e,Dargestellte/r
40545,a96401c42e,Dargestellte/r
40546,a96401c42e,Dargestellte/r
40548,a96401c42e,Dargestellte/r
40549,d052fd3007,Magistrat (Ant)
40555,a96401c42e,Dargestellte/r
40557,a96401c42e,Dargestellte/r
40559,a96401c42e,Dargestellte/r
40560,a96401c42e,Dargestellte/r
40561,a96401c42e,Dargestellte/r
40562,a96401c42e,Dargestellte/r
40563,a96401c42e,Dargestellte/r
40564,a96401c42e,Dargestellte/r
40565,84c92da0bb,Dargestellte/r
40565,84c92da0bb,Muenzherr
40566,84c92da0bb,Dargestellte/r
40566,84c92da0bb,Muenzherr
40567,902ea5e4d4,Dargestellte/r
40567,0bca7fe71a,Legatus Augusti pro praetore
40568,84c92da0bb,Dargestellte/r
40568,84c92da0bb,Muenzherr
40569,902ea5e4d4,Dargestellte/r
40569,0bca7fe71a,Legatus Augusti pro praetore
40570,902ea5e4d4,Dargestellte/r
40570,0327504e4b,Legatus Augusti pro praetore
40571,902ea5e4d4,Dargestellte/r
40571,0327504e4b,Legatus Augusti pro praetore
40572,902ea5e4d4,Dargestellte/r
40572,0327504e4b,Legatus Augusti pro praetore
40573,902ea5e4d4,Dargestellte/r
40573,0327504e4b,Legatus Augusti pro praetore
40574,84c92da0bb,Dargestellte/r
40574,84c92da0bb,Muenzherr
40576,902ea5e4d4,Dargestellte/r
40576,0327504e4b,Legatus Augusti pro praetore
40577,902ea5e4d4,Dargestellte/r
40577,0bca7fe71a,Legatus Augusti pro praetore
40578,902ea5e4d4,Dargestellte/r
40578,0327504e4b,Legatus Augusti pro praetore
40579,902ea5e4d4,Dargestellte/r
40579,0327504e4b,Legatus Augusti pro praetore
40580,afe4b82b87,Dargestellte/r
40581,afe4b82b87,Dargestellte/r
40582,45ec79d5c8,Dargestellte/r
40583,45ec79d5c8,Dargestellte/r
40584,a96401c42e,Dargestellte/r
40586,a96401c42e,Dargestellte/r
40587,a96401c42e,Dargestellte/r
40588,a96401c42e,Dargestellte/r
40589,ebed947a92,Dargestellte/r
40590,ebed947a92,Dargestellte/r
40592,4acdbf4f4e,Dargestellte/r
40592,feb36eb4a8,Muenzmeister (MM Nz)
40592,4acdbf4f4e,Muenzherr
40594,4acdbf4f4e,Dargestellte/r
40594,feb36eb4a8,Muenzmeister (MM Nz)
40594,4acdbf4f4e,Muenzherr
40601,c7d6939eb0,Dargestellte/r
40601,b4cd41f7f1,Muenzmeister (MM Nz)
40601,c7d6939eb0,Muenzherr
40601,08bd77d853,Stempelschneider
40602,a37b1a6037,Dargestellte/r
40602,d9d2bfbb1c,Muenzmeister (MM Nz)
40602,a37b1a6037,Muenzherr
40606,0a576bc103,Dargestellte/r
40606,1100fdd1a7,Dargestellte/r
40606,0a576bc103,Muenzherr
40609,fde9da2d56,Dargestellte/r
40609,fde9da2d56,Muenzherr
40674,eb2eb9f6f3,Muenzherr
40676,e450c8cad2,Dargestellte/r
40676,48e406a210,Muenzherr
40680,60d8239d7f,Muenzherr
40690,e63085b2d1,Muenzherr
40727,42229ba8c1,Dargestellte/r
40729,42229ba8c1,Dargestellte/r
40730,42229ba8c1,Dargestellte/r
40757,6cc9fa6e6f,Dargestellte/r
40814,6cc9fa6e6f,Dargestellte/r
40816,6cc9fa6e6f,Dargestellte/r
40896,9a579c083e,Dargestellte/r
40896,9a579c083e,Magistrat (Ant)
40898,9a579c083e,Dargestellte/r
40898,9a579c083e,Magistrat (Ant)
40899,9a579c083e,Dargestellte/r
40899,9a579c083e,Magistrat (Ant)
40900,6cc9fa6e6f,Dargestellte/r
40900,d545a87402,Magistrat (Ant)
40929,6cc9fa6e6f,Dargestellte/r
40929,d545a87402,Magistrat (Ant)
40930,d545a87402,Magistrat (Ant)
40931,d545a87402,Magistrat (Ant)
40932,d545a87402,Magistrat (Ant)
40933,6cc9fa6e6f,Dargestellte/r
40933,52d39cbe47,Magistrat (Ant)
40934,6cc9fa6e6f,Dargestellte/r
40934,52d39cbe47,Magistrat (Ant)
40935,6cc9fa6e6f,Dargestellte/r
40935,52d39cbe47,Magistrat (Ant)
40936,6cc9fa6e6f,Dargestellte/r
40936,52d39cbe47,Magistrat (Ant)
40937,6cc9fa6e6f,Dargestellte/r
40937,9a579c083e,Magistrat (Ant)
40938,6cc9fa6e6f,Dargestellte/r
40938,9a579c083e,Magistrat (Ant)
40968,6cc9fa6e6f,Dargestellte/r
40968,66b5a292b1,Magistrat (Ant)
40970,6cc9fa6e6f,Dargestellte/r
40970,66b5a292b1,Magistrat (Ant)
40977,6cc9fa6e6f,Dargestellte/r
40977,66b5a292b1,Magistrat (Ant)
40979,6cc9fa6e6f,Dargestellte/r
40979,66b5a292b1,Magistrat (Ant)
40980,e068185113,Dargestellte/r
40980,6bf2fec655,Magistrat (Ant)
40982,e068185113,Dargestellte/r
40982,6bf2fec655,Magistrat (Ant)
40984,e068185113,Dargestellte/r
40984,6bf2fec655,Magistrat (Ant)
40987,e068185113,Dargestellte/r
40987,6bf2fec655,Magistrat (Ant)
40998,b46405de72,Dargestellte/r
40998,b46405de72,Muenzherr
41002,b46405de72,Dargestellte/r
41002,b46405de72,Muenzherr
41003,6ccf0b2139,Dargestellte/r
41003,a96401c42e,Dargestellte/r
41003,a96401c42e,Muenzherr
41015,9dfdab781b,Dargestellte/r
41022,9dfdab781b,Dargestellte/r
41207,634433779f,Dargestellte/r
41207,981fb88181,Dargestellte/r
41207,634433779f,Muenzherr
41207,981fb88181,Muenzherr
41341,505a2bdfd7,Entwurf
41341,dbf5aaf89b,Entwurf
41341,05c993c12a,Stempelschneider
41341,53b1c75863,Kardinalkämmerer (Camerlengo)
41342,6324a17afc,Entwurf
41342,505a2bdfd7,Entwurf
41342,1bd3da7a65,Dargestellte/r
41342,1bd3da7a65,Muenzherr
41342,48c588c2b0,Stempelschneider
41343,6324a17afc,Entwurf
41343,505a2bdfd7,Entwurf
41343,1bd3da7a65,Dargestellte/r
41343,1bd3da7a65,Muenzherr
41343,48c588c2b0,Stempelschneider
41344,505a2bdfd7,Entwurf
41344,6324a17afc,Entwurf
41344,1bd3da7a65,Dargestellte/r
41344,1bd3da7a65,Muenzherr
41344,f2ee5a8124,Stempelschneider
41345,505a2bdfd7,Entwurf
41345,6324a17afc,Entwurf
41345,1bd3da7a65,Dargestellte/r
41345,1bd3da7a65,Muenzherr
41345,05c993c12a,Stempelschneider
41346,505a2bdfd7,Entwurf
41346,6324a17afc,Entwurf
41346,1bd3da7a65,Dargestellte/r
41346,1bd3da7a65,Muenzherr
41346,13e561fd95,Stempelschneider
41347,505a2bdfd7,Entwurf
41347,6324a17afc,Entwurf
41347,1bd3da7a65,Dargestellte/r
41347,1bd3da7a65,Muenzherr
41347,13e561fd95,Stempelschneider
41348,505a2bdfd7,Entwurf
41348,6324a17afc,Entwurf
41348,1bd3da7a65,Dargestellte/r
41348,1bd3da7a65,Muenzherr
41348,f2ee5a8124,Stempelschneider
41349,505a2bdfd7,Entwurf
41349,6324a17afc,Entwurf
41349,1bd3da7a65,Dargestellte/r
41349,1bd3da7a65,Muenzherr
41349,05c993c12a,Stempelschneider
41362,6cc9fa6e6f,Dargestellte/r
41364,6cc9fa6e6f,Dargestellte/r
41366,6cc9fa6e6f,Dargestellte/r
41374,6cc9fa6e6f,Dargestellte/r
41397,6cc9fa6e6f,Dargestellte/r
41404,6cc9fa6e6f,Dargestellte/r
41406,6cc9fa6e6f,Dargestellte/r
41408,6cc9fa6e6f,Dargestellte/r
41412,6cc9fa6e6f,Dargestellte/r
41414,6cc9fa6e6f,Dargestellte/r
41418,6cc9fa6e6f,Dargestellte/r
41420,6cc9fa6e6f,Dargestellte/r
41425,6cc9fa6e6f,Dargestellte/r
41429,6cc9fa6e6f,Dargestellte/r
41432,6cc9fa6e6f,Dargestellte/r
41434,6cc9fa6e6f,Dargestellte/r
41443,6cc9fa6e6f,Dargestellte/r
41443,c0af43fd27,Dargestellte/r
41451,6cc9fa6e6f,Dargestellte/r
41451,c0af43fd27,Dargestellte/r
41453,6cc9fa6e6f,Dargestellte/r
41453,c0af43fd27,Dargestellte/r
41454,6cc9fa6e6f,Dargestellte/r
41454,c0af43fd27,Dargestellte/r
41456,6cc9fa6e6f,Dargestellte/r
41456,3fc033f8b3,Dargestellte/r
41461,6cc9fa6e6f,Dargestellte/r
41461,3fc033f8b3,Dargestellte/r
41463,6cc9fa6e6f,Dargestellte/r
41463,3fc033f8b3,Dargestellte/r
41631,faec0353d6,Magistrat (Ant)
41636,faec0353d6,Magistrat (Ant)
41637,23a7faf879,Magistrat (Ant)
41638,23a7faf879,Magistrat (Ant)
41639,23a7faf879,Magistrat (Ant)
41640,a0a420bf1a,Magistrat (Ant)
41641,5109a165b3,Magistrat (Ant)
41642,ce457735ed,Magistrat (Ant)
41643,750f63bc85,Magistrat (Ant)
41644,750f63bc85,Magistrat (Ant)
41645,0c85dd063c,Magistrat (Ant)
41648,d052fd3007,Magistrat (Ant)
41651,121f840ebd,Magistrat (Ant)
41661,121f840ebd,Magistrat (Ant)
41662,121f840ebd,Magistrat (Ant)
41667,a31b58adf1,Magistrat (Ant)
41686,f7bac07ef6,Magistrat (Ant)
41690,583f4d3fd5,Magistrat (Ant)
41693,6cc9fa6e6f,Dargestellte/r
41694,0daaa0e061,Magistrat (Ant)
41695,df5a50669f,Magistrat (Ant)
41696,df5a50669f,Magistrat (Ant)
41697,b35298ecc5,Magistrat (Ant)
41698,6dbc828db9,Magistrat (Ant)
41699,6dbc828db9,Magistrat (Ant)
41700,6cc9fa6e6f,Dargestellte/r
41701,6cc9fa6e6f,Dargestellte/r
41702,6cc9fa6e6f,Dargestellte/r
41703,6cc9fa6e6f,Dargestellte/r
41704,6cc9fa6e6f,Dargestellte/r
41705,6cc9fa6e6f,Dargestellte/r
41706,6192f8ae54,Magistrat (Ant)
41707,6cc9fa6e6f,Dargestellte/r
41708,6cc9fa6e6f,Dargestellte/r
41709,5c57e2cd85,Magistrat (Ant)
41710,5c57e2cd85,Magistrat (Ant)
41711,d9011ed983,Magistrat (Ant)
41712,e023b06595,Magistrat (Ant)
41713,c1ec6ec1b3,Magistrat (Ant)
41716,57f07ccbff,Magistrat (Ant)
41718,6cc9fa6e6f,Dargestellte/r
41720,e34250a190,Magistrat (Ant)
41725,c977336f43,Magistrat (Ant)
41738,64e09b8186,Magistrat (Ant)
41758,6cc9fa6e6f,Dargestellte/r
41765,6cc9fa6e6f,Dargestellte/r
41766,6cc9fa6e6f,Dargestellte/r
41767,6cc9fa6e6f,Dargestellte/r
41772,3700609aa9,Magistrat (Ant)
41781,55ca6e196b,Magistrat (Ant)
41784,17104c077d,Magistrat (Ant)
41788,83d6be6387,Magistrat (Ant)
41794,7428aa2921,Magistrat (Ant)
41795,7428aa2921,Magistrat (Ant)
41796,7428aa2921,Magistrat (Ant)
41797,44cd729d1e,Magistrat (Ant)
41798,44cd729d1e,Magistrat (Ant)
41799,44cd729d1e,Magistrat (Ant)
41800,86158dc0b3,Magistrat (Ant)
41801,e34250a190,Magistrat (Ant)
41804,3d905a2ae3,Magistrat (Ant)
41809,902ea5e4d4,Dargestellte/r
41809,902ea5e4d4,Muenzherr
41815,3d905a2ae3,Magistrat (Ant)
41861,3d905a2ae3,Magistrat (Ant)
41862,1c97033b47,Magistrat (Ant)
41865,1c97033b47,Magistrat (Ant)
41867,909c501c69,Magistrat (Ant)
41886,909c501c69,Magistrat (Ant)
41888,909c501c69,Magistrat (Ant)
41894,909c501c69,Magistrat (Ant)
41905,fac0545f3e,Magistrat (Ant)
41956,c496d61ff9,Magistrat (Ant)
41957,c496d61ff9,Magistrat (Ant)
41958,ec96ec5034,Magistrat (Ant)
41959,ec96ec5034,Magistrat (Ant)
41960,ec96ec5034,Magistrat (Ant)
41966,eea50da4b0,Magistrat (Ant)
41980,eea50da4b0,Magistrat (Ant)
41983,4fe5d24226,Dargestellte/r
41983,4fe5d24226,Muenzherr
41984,4fe5d24226,Dargestellte/r
41984,4fe5d24226,Muenzherr
41985,eea50da4b0,Magistrat (Ant)
41986,4fe5d24226,Dargestellte/r
41986,4fe5d24226,Muenzherr
41987,4fe5d24226,Dargestellte/r
41987,4fe5d24226,Muenzherr
41988,5e663925af,Dargestellte/r
41988,5e663925af,Muenzherr
41989,5e663925af,Dargestellte/r
41989,5e663925af,Muenzherr
41991,bed26798cf,Dargestellte/r
41991,bed26798cf,Muenzherr
41992,bed26798cf,Dargestellte/r
41992,bed26798cf,Muenzherr
41993,bed26798cf,Dargestellte/r
41993,55972858d5,Dargestellte/r
41993,bed26798cf,Muenzherr
41993,55972858d5,Muenzherr
41995,55972858d5,Dargestellte/r
41995,bed26798cf,Muenzherr
42208,662c070057,Dargestellte/r
42400,dfd2174014,Dargestellte/r
42521,511354d507,Muenzmeister (MM Ant)
42562,6cc9fa6e6f,Dargestellte/r
42562,636b844bcc,Dargestellte/r
42581,6cc9fa6e6f,Dargestellte/r
42581,123e9cc904,Magistrat (Ant)
42582,6cc9fa6e6f,Dargestellte/r
42590,ee8176e716,Muenzherr
42666,e2ccea8aa9,Dargestellte/r
42666,770ad33f78,Dargestellte/r
42670,19a8199aac,Quattuorvir
42765,08b129bfd9,Dargestellte/r
42765,08b129bfd9,Muenzherr
42766,08b129bfd9,Dargestellte/r
42766,08b129bfd9,Muenzherr
42767,08b129bfd9,Dargestellte/r
42767,08b129bfd9,Muenzherr
42768,08b129bfd9,Dargestellte/r
42768,08b129bfd9,Muenzherr
42769,08b129bfd9,Dargestellte/r
42769,08b129bfd9,Muenzherr
42770,08b129bfd9,Dargestellte/r
42770,08b129bfd9,Muenzherr
42771,08b129bfd9,Dargestellte/r
42771,08b129bfd9,Muenzherr
42772,08b129bfd9,Dargestellte/r
42772,08b129bfd9,Muenzherr
42773,08b129bfd9,Dargestellte/r
42773,08b129bfd9,Muenzherr
42774,08b129bfd9,Dargestellte/r
42774,08b129bfd9,Muenzherr
42775,f24dfeaf9f,Dargestellte/r
42775,f24dfeaf9f,Muenzherr
42776,19d8ac543d,Dargestellte/r
42776,19d8ac543d,Muenzherr
42777,19d8ac543d,Dargestellte/r
42777,19d8ac543d,Muenzherr
42778,08b129bfd9,Dargestellte/r
42778,08b129bfd9,Muenzherr
42779,08b129bfd9,Dargestellte/r
42779,08b129bfd9,Muenzherr
42780,08b129bfd9,Dargestellte/r
42780,08b129bfd9,Muenzherr
42781,08b129bfd9,Dargestellte/r
42781,08b129bfd9,Muenzherr
42782,08b129bfd9,Dargestellte/r
42782,08b129bfd9,Muenzherr
42783,08b129bfd9,Dargestellte/r
42783,08b129bfd9,Muenzherr
42784,08b129bfd9,Dargestellte/r
42784,08b129bfd9,Muenzherr
